Variable_1,Variable_2,Correlation
Thyroid_GTExTPM,Adipose - Subcutaneous_GTExTPM,0.9182357592019331
Thyroid_GTExTPM,Adipose - Visceral (Omentum)_GTExTPM,0.9210469952007991
Thyroid_GTExTPM,Adrenal Gland_GTExTPM,0.8999049953831063
Thyroid_GTExTPM,Artery - Aorta_GTExTPM,0.9108932941868269
Thyroid_GTExTPM,Artery - Coronary_GTExTPM,0.9217264695653108
Thyroid_GTExTPM,Artery - Tibial_GTExTPM,0.9070618518805482
Thyroid_GTExTPM,Bladder_GTExTPM,0.9276379294567765
Thyroid_GTExTPM,Brain - Amygdala_GTExTPM,0.7882656688387809
Thyroid_GTExTPM,Brain - Anterior cingulate cortex (BA24)_GTExTPM,0.7666241010303131
Thyroid_GTExTPM,Brain - Caudate (basal ganglia)_GTExTPM,0.788895702577274
Thyroid_GTExTPM,Brain - Cerebellar Hemisphere_GTExTPM,0.752894390229515
Thyroid_GTExTPM,Brain - Cerebellum_GTExTPM,0.759250792780551
Thyroid_GTExTPM,Brain - Cortex_GTExTPM,0.7664899333651722
Thyroid_GTExTPM,Brain - Frontal Cortex (BA9)_GTExTPM,0.7514462094951464
Thyroid_GTExTPM,Brain - Hippocampus_GTExTPM,0.7924318757675521
Thyroid_GTExTPM,Brain - Hypothalamus_GTExTPM,0.7919458065770387
Thyroid_GTExTPM,Brain - Nucleus accumbens (basal ganglia)_GTExTPM,0.7747350066322491
Thyroid_GTExTPM,Brain - Putamen (basal ganglia)_GTExTPM,0.7942388592630635
Thyroid_GTExTPM,Brain - Spinal cord (cervical c-1)_GTExTPM,0.8243961830030159
Thyroid_GTExTPM,Brain - Substantia nigra_GTExTPM,0.8187454128259608
Thyroid_GTExTPM,Breast - Mammary Tissue_GTExTPM,0.9386961188928047
Thyroid_GTExTPM,Cells - Cultured fibroblasts_GTExTPM,0.8490905312732703
Thyroid_GTExTPM,Cells - EBV-transformed lymphocytes_GTExTPM,0.7614002472068846
Thyroid_GTExTPM,Cervix - Ectocervix_GTExTPM,0.9226460106002873
Thyroid_GTExTPM,Cervix - Endocervix_GTExTPM,0.9278188442433539
Thyroid_GTExTPM,Colon - Sigmoid_GTExTPM,0.9092960670551632
Thyroid_GTExTPM,Colon - Transverse_GTExTPM,0.899438318939505
Thyroid_GTExTPM,Esophagus - Gastroesophageal Junction_GTExTPM,0.9193063655693934
Thyroid_GTExTPM,Esophagus - Mucosa_GTExTPM,0.8626895425838691
Thyroid_GTExTPM,Esophagus - Muscularis_GTExTPM,0.9156496308429207
Thyroid_GTExTPM,Fallopian Tube_GTExTPM,0.9330391277456155
Thyroid_GTExTPM,Heart - Atrial Appendage_GTExTPM,0.8957745847894489
Thyroid_GTExTPM,Heart - Left Ventricle_GTExTPM,0.8841780439313991
Thyroid_GTExTPM,Kidney - Cortex_GTExTPM,0.9004969012173188
Thyroid_GTExTPM,Kidney - Medulla_GTExTPM,0.9114162979921934
Thyroid_GTExTPM,Liver_GTExTPM,0.8189730814178878
Thyroid_GTExTPM,Lung_GTExTPM,0.9185104436114944
Thyroid_GTExTPM,Minor Salivary Gland_GTExTPM,0.9147925689413923
Thyroid_GTExTPM,Muscle - Skeletal_GTExTPM,0.8461867351109332
Thyroid_GTExTPM,Nerve - Tibial_GTExTPM,0.910903537070933
Thyroid_GTExTPM,Ovary_GTExTPM,0.9039101595018978
Thyroid_GTExTPM,Pancreas_GTExTPM,0.8906805739990155
Thyroid_GTExTPM,Pituitary_GTExTPM,0.8776245848454448
Thyroid_GTExTPM,Prostate_GTExTPM,0.9332280036748516
Thyroid_GTExTPM,Skin - Not Sun Exposed (Suprapubic)_GTExTPM,0.8612829082374688
Thyroid_GTExTPM,Skin - Sun Exposed (Lower leg)_GTExTPM,0.8621898630044169
Thyroid_GTExTPM,Small Intestine - Terminal Ileum_GTExTPM,0.8848259472955393
Thyroid_GTExTPM,Spleen_GTExTPM,0.8600342428457669
Thyroid_GTExTPM,Stomach_GTExTPM,0.915268489609536
Thyroid_GTExTPM,Testis_GTExTPM,0.6745018676233595
Thyroid_GTExTPM,Thyroid_GTExTPM,1.0
Thyroid_GTExTPM,Uterus_GTExTPM,0.9197738144773322
Thyroid_GTExTPM,Vagina_GTExTPM,0.9030074310847247
Thyroid_GTExTPM,Whole Blood_GTExTPM,0.7659115417720803
Thyroid_GTExTPM,opentargets_association_score,-0.06959514522080715
Thyroid_GTExTPM,DGIdb_interaction_group_score,0.007817287846011312
Thyroid_GTExTPM,HIPred,0.39466635107629683
Thyroid_GTExTPM,SDI,0.2717414283325939
Thyroid_GTExTPM,pLI,0.24476742430445703
Thyroid_GTExTPM,O_GlcNAc_Score,0.048865499536463644
Thyroid_GTExTPM,RVIS_Score,-0.2721396509934958
Thyroid_GTExTPM,IPA_BP,0.008870944550445814
Uterus_GTExTPM,Chr,0.022259344124358368
Uterus_GTExTPM,Gene_length,0.09061517537102705
Uterus_GTExTPM,Adipose - Subcutaneous_GTExTPM,0.9424018910430452
Uterus_GTExTPM,Adipose - Visceral (Omentum)_GTExTPM,0.93978558074189
Uterus_GTExTPM,Adrenal Gland_GTExTPM,0.90875611660983
Uterus_GTExTPM,Artery - Aorta_GTExTPM,0.9469436780880309
Uterus_GTExTPM,Artery - Coronary_GTExTPM,0.954064204279461
Uterus_GTExTPM,Artery - Tibial_GTExTPM,0.9494328129704256
Uterus_GTExTPM,Bladder_GTExTPM,0.963889519202992
Uterus_GTExTPM,Brain - Amygdala_GTExTPM,0.8002186822321617
Uterus_GTExTPM,Brain - Anterior cingulate cortex (BA24)_GTExTPM,0.7791149153527989
Uterus_GTExTPM,Brain - Caudate (basal ganglia)_GTExTPM,0.7987123801625953
Uterus_GTExTPM,Brain - Cerebellar Hemisphere_GTExTPM,0.7710430370076681
Uterus_GTExTPM,Brain - Cerebellum_GTExTPM,0.775393785370759
Uterus_GTExTPM,Brain - Cortex_GTExTPM,0.7781128297536306
Uterus_GTExTPM,Brain - Frontal Cortex (BA9)_GTExTPM,0.7649390752652947
Uterus_GTExTPM,Brain - Hippocampus_GTExTPM,0.803948000310972
Uterus_GTExTPM,Brain - Hypothalamus_GTExTPM,0.8020076355063346
Uterus_GTExTPM,Brain - Nucleus accumbens (basal ganglia)_GTExTPM,0.7849475772476839
Uterus_GTExTPM,Brain - Putamen (basal ganglia)_GTExTPM,0.8034827823710468
Uterus_GTExTPM,Brain - Spinal cord (cervical c-1)_GTExTPM,0.837168221948695
Uterus_GTExTPM,Brain - Substantia nigra_GTExTPM,0.8270930124534742
Uterus_GTExTPM,Breast - Mammary Tissue_GTExTPM,0.9448811316897323
Uterus_GTExTPM,Cells - Cultured fibroblasts_GTExTPM,0.8830670131984228
Uterus_GTExTPM,Cells - EBV-transformed lymphocytes_GTExTPM,0.7636306648767135
Uterus_GTExTPM,Cervix - Ectocervix_GTExTPM,0.9813468033085603
Uterus_GTExTPM,Cervix - Endocervix_GTExTPM,0.9845960102776508
Uterus_GTExTPM,Colon - Sigmoid_GTExTPM,0.9595964196583099
Uterus_GTExTPM,Colon - Transverse_GTExTPM,0.9065870371063948
Uterus_GTExTPM,Esophagus - Gastroesophageal Junction_GTExTPM,0.964166663849249
Uterus_GTExTPM,Esophagus - Mucosa_GTExTPM,0.850277252591799
Uterus_GTExTPM,Esophagus - Muscularis_GTExTPM,0.9604295152234602
Uterus_GTExTPM,Fallopian Tube_GTExTPM,0.9796821793990983
Uterus_GTExTPM,Heart - Atrial Appendage_GTExTPM,0.9130154342259263
Uterus_GTExTPM,Heart - Left Ventricle_GTExTPM,0.9016967945084374
Uterus_GTExTPM,Kidney - Cortex_GTExTPM,0.8709199739674317
Uterus_GTExTPM,Kidney - Medulla_GTExTPM,0.8823667217708872
Uterus_GTExTPM,Liver_GTExTPM,0.7985210431046876
Uterus_GTExTPM,Lung_GTExTPM,0.9050916227175433
Uterus_GTExTPM,Minor Salivary Gland_GTExTPM,0.8870023851120488
Uterus_GTExTPM,Muscle - Skeletal_GTExTPM,0.8661120984536839
Uterus_GTExTPM,Nerve - Tibial_GTExTPM,0.9339799753147985
Uterus_GTExTPM,Ovary_GTExTPM,0.9529837408118752
Uterus_GTExTPM,Pancreas_GTExTPM,0.8634453443538156
Uterus_GTExTPM,Pituitary_GTExTPM,0.8655178430715111
Uterus_GTExTPM,Prostate_GTExTPM,0.9390440855560493
Uterus_GTExTPM,Skin - Not Sun Exposed (Suprapubic)_GTExTPM,0.8510647008308981
Uterus_GTExTPM,Skin - Sun Exposed (Lower leg)_GTExTPM,0.8535821335619607
Uterus_GTExTPM,Small Intestine - Terminal Ileum_GTExTPM,0.8800042043268133
Uterus_GTExTPM,Spleen_GTExTPM,0.8625221459909702
Uterus_GTExTPM,Stomach_GTExTPM,0.9000381186458546
Uterus_GTExTPM,Testis_GTExTPM,0.6859642066592682
Uterus_GTExTPM,Thyroid_GTExTPM,0.9197738144773322
Uterus_GTExTPM,Uterus_GTExTPM,1.0
Uterus_GTExTPM,Vagina_GTExTPM,0.9219664143823666
Uterus_GTExTPM,Whole Blood_GTExTPM,0.7614216583457437
Uterus_GTExTPM,opentargets_association_score,-0.047273793987159696
Uterus_GTExTPM,DGIdb_interaction_group_score,-0.0024387760963542407
Uterus_GTExTPM,HIPred,0.42187845332029006
Uterus_GTExTPM,SDI,0.2738306249298347
Uterus_GTExTPM,pLI,0.2766490331843723
Uterus_GTExTPM,O_GlcNAc_Score,0.06005060379661143
Uterus_GTExTPM,RVIS_Score,-0.294299913880126
Uterus_GTExTPM,IPA_BP,0.021643507541012966
Vagina_GTExTPM,Chr,0.023832970512757047
Vagina_GTExTPM,Gene_length,0.06046301399260362
Vagina_GTExTPM,Adipose - Subcutaneous_GTExTPM,0.9058855134013718
Vagina_GTExTPM,Adipose - Visceral (Omentum)_GTExTPM,0.908116304879608
Vagina_GTExTPM,Adrenal Gland_GTExTPM,0.8748503849844537
Vagina_GTExTPM,Artery - Aorta_GTExTPM,0.8997884606455516
Vagina_GTExTPM,Artery - Coronary_GTExTPM,0.908865551081137
Vagina_GTExTPM,Artery - Tibial_GTExTPM,0.8976404540745745
Vagina_GTExTPM,Bladder_GTExTPM,0.9385343625552333
Vagina_GTExTPM,Brain - Amygdala_GTExTPM,0.7557172321883763
Vagina_GTExTPM,Brain - Anterior cingulate cortex (BA24)_GTExTPM,0.7336791269575368
Vagina_GTExTPM,Brain - Caudate (basal ganglia)_GTExTPM,0.7540822676063743
Vagina_GTExTPM,Brain - Cerebellar Hemisphere_GTExTPM,0.7243253584234198
Vagina_GTExTPM,Brain - Cerebellum_GTExTPM,0.7301108761731767
Vagina_GTExTPM,Brain - Cortex_GTExTPM,0.7332051548633689
Vagina_GTExTPM,Brain - Frontal Cortex (BA9)_GTExTPM,0.7194172582218364
Vagina_GTExTPM,Brain - Hippocampus_GTExTPM,0.7596332756779087
Vagina_GTExTPM,Brain - Hypothalamus_GTExTPM,0.7571601041511291
Vagina_GTExTPM,Brain - Nucleus accumbens (basal ganglia)_GTExTPM,0.7397210049551349
Vagina_GTExTPM,Brain - Putamen (basal ganglia)_GTExTPM,0.7601590993569439
Vagina_GTExTPM,Brain - Spinal cord (cervical c-1)_GTExTPM,0.7967156000778707
Vagina_GTExTPM,Brain - Substantia nigra_GTExTPM,0.7858696301765974
Vagina_GTExTPM,Breast - Mammary Tissue_GTExTPM,0.930305470368196
Vagina_GTExTPM,Cells - Cultured fibroblasts_GTExTPM,0.8598370834721025
Vagina_GTExTPM,Cells - EBV-transformed lymphocytes_GTExTPM,0.7571499317827757
Vagina_GTExTPM,Cervix - Ectocervix_GTExTPM,0.9407092637516631
Vagina_GTExTPM,Cervix - Endocervix_GTExTPM,0.9330162000939363
Vagina_GTExTPM,Colon - Sigmoid_GTExTPM,0.904916527586041
Vagina_GTExTPM,Colon - Transverse_GTExTPM,0.9076985599687106
Vagina_GTExTPM,Esophagus - Gastroesophageal Junction_GTExTPM,0.912066746647212
Vagina_GTExTPM,Esophagus - Mucosa_GTExTPM,0.9588572823629559
Vagina_GTExTPM,Esophagus - Muscularis_GTExTPM,0.9084493775084034
Vagina_GTExTPM,Fallopian Tube_GTExTPM,0.9264394137342475
Vagina_GTExTPM,Heart - Atrial Appendage_GTExTPM,0.8729530831544103
Vagina_GTExTPM,Heart - Left Ventricle_GTExTPM,0.8605071032584484
Vagina_GTExTPM,Kidney - Cortex_GTExTPM,0.8613213292736289
Vagina_GTExTPM,Kidney - Medulla_GTExTPM,0.8718987605788348
Vagina_GTExTPM,Liver_GTExTPM,0.7913857035781359
Vagina_GTExTPM,Lung_GTExTPM,0.9000110036713846
Vagina_GTExTPM,Minor Salivary Gland_GTExTPM,0.9255049144445621
Vagina_GTExTPM,Muscle - Skeletal_GTExTPM,0.827125278496259
Vagina_GTExTPM,Nerve - Tibial_GTExTPM,0.8978585925285204
Vagina_GTExTPM,Ovary_GTExTPM,0.8949756212677605
Vagina_GTExTPM,Pancreas_GTExTPM,0.8596214767168259
Vagina_GTExTPM,Pituitary_GTExTPM,0.8315395451331764
Vagina_GTExTPM,Prostate_GTExTPM,0.9386379251111364
Vagina_GTExTPM,Skin - Not Sun Exposed (Suprapubic)_GTExTPM,0.9372534279902847
Vagina_GTExTPM,Skin - Sun Exposed (Lower leg)_GTExTPM,0.9363007523839487
Vagina_GTExTPM,Small Intestine - Terminal Ileum_GTExTPM,0.8840444941432718
Vagina_GTExTPM,Spleen_GTExTPM,0.8395232946998631
Vagina_GTExTPM,Stomach_GTExTPM,0.9031877304471801
Vagina_GTExTPM,Testis_GTExTPM,0.6482638500355451
Vagina_GTExTPM,Thyroid_GTExTPM,0.9030074310847247
Vagina_GTExTPM,Uterus_GTExTPM,0.9219664143823666
Vagina_GTExTPM,Vagina_GTExTPM,1.0
Vagina_GTExTPM,Whole Blood_GTExTPM,0.7615633241190611
Vagina_GTExTPM,opentargets_association_score,-0.07413122321267608
Vagina_GTExTPM,DGIdb_interaction_group_score,0.005082386439106706
Vagina_GTExTPM,HIPred,0.40723487159516053
Vagina_GTExTPM,SDI,0.295945018563213
Vagina_GTExTPM,pLI,0.2576141690619981
Vagina_GTExTPM,O_GlcNAc_Score,0.05969036871915612
Vagina_GTExTPM,RVIS_Score,-0.2704929704850777
Vagina_GTExTPM,IPA_BP,0.013265104950690939
Whole Blood_GTExTPM,Chr,0.05392988437863002
Whole Blood_GTExTPM,Gene_length,0.013637543040137947
Whole Blood_GTExTPM,Adipose - Subcutaneous_GTExTPM,0.7899164695448362
Whole Blood_GTExTPM,Adipose - Visceral (Omentum)_GTExTPM,0.7983071774115323
Whole Blood_GTExTPM,Adrenal Gland_GTExTPM,0.7807879882975579
Whole Blood_GTExTPM,Artery - Aorta_GTExTPM,0.7706650550228937
Whole Blood_GTExTPM,Artery - Coronary_GTExTPM,0.7811788815636548
Whole Blood_GTExTPM,Artery - Tibial_GTExTPM,0.7545339493827458
Whole Blood_GTExTPM,Bladder_GTExTPM,0.7871711594875698
Whole Blood_GTExTPM,Brain - Amygdala_GTExTPM,0.658687664535716
Whole Blood_GTExTPM,Brain - Anterior cingulate cortex (BA24)_GTExTPM,0.6343451505948657
Whole Blood_GTExTPM,Brain - Caudate (basal ganglia)_GTExTPM,0.6563437549847481
Whole Blood_GTExTPM,Brain - Cerebellar Hemisphere_GTExTPM,0.6437766688387815
Whole Blood_GTExTPM,Brain - Cerebellum_GTExTPM,0.6424268641314486
Whole Blood_GTExTPM,Brain - Cortex_GTExTPM,0.6348331086114579
Whole Blood_GTExTPM,Brain - Frontal Cortex (BA9)_GTExTPM,0.624536038541419
Whole Blood_GTExTPM,Brain - Hippocampus_GTExTPM,0.6654528671831061
Whole Blood_GTExTPM,Brain - Hypothalamus_GTExTPM,0.6632971241377219
Whole Blood_GTExTPM,Brain - Nucleus accumbens (basal ganglia)_GTExTPM,0.6448444760716764
Whole Blood_GTExTPM,Brain - Putamen (basal ganglia)_GTExTPM,0.6638054686867925
Whole Blood_GTExTPM,Brain - Spinal cord (cervical c-1)_GTExTPM,0.7272577402290868
Whole Blood_GTExTPM,Brain - Substantia nigra_GTExTPM,0.6993577640076031
Whole Blood_GTExTPM,Breast - Mammary Tissue_GTExTPM,0.7813852874625075
Whole Blood_GTExTPM,Cells - Cultured fibroblasts_GTExTPM,0.73849988283695
Whole Blood_GTExTPM,Cells - EBV-transformed lymphocytes_GTExTPM,0.8350433266183005
Whole Blood_GTExTPM,Cervix - Ectocervix_GTExTPM,0.7606918827592897
Whole Blood_GTExTPM,Cervix - Endocervix_GTExTPM,0.7674225507788428
Whole Blood_GTExTPM,Colon - Sigmoid_GTExTPM,0.760513702895385
Whole Blood_GTExTPM,Colon - Transverse_GTExTPM,0.7781709817567846
Whole Blood_GTExTPM,Esophagus - Gastroesophageal Junction_GTExTPM,0.7642720810769176
Whole Blood_GTExTPM,Esophagus - Mucosa_GTExTPM,0.7645742844305408
Whole Blood_GTExTPM,Esophagus - Muscularis_GTExTPM,0.7649568752886203
Whole Blood_GTExTPM,Fallopian Tube_GTExTPM,0.7735987462725525
Whole Blood_GTExTPM,Heart - Atrial Appendage_GTExTPM,0.7478777155865712
Whole Blood_GTExTPM,Heart - Left Ventricle_GTExTPM,0.7515318775242895
Whole Blood_GTExTPM,Kidney - Cortex_GTExTPM,0.7461185132185316
Whole Blood_GTExTPM,Kidney - Medulla_GTExTPM,0.7479494195951277
Whole Blood_GTExTPM,Liver_GTExTPM,0.74242592652108
Whole Blood_GTExTPM,Lung_GTExTPM,0.8293384657355127
Whole Blood_GTExTPM,Minor Salivary Gland_GTExTPM,0.7746814627745351
Whole Blood_GTExTPM,Muscle - Skeletal_GTExTPM,0.7352901668127201
Whole Blood_GTExTPM,Nerve - Tibial_GTExTPM,0.7567311935976933
Whole Blood_GTExTPM,Ovary_GTExTPM,0.7455115767394916
Whole Blood_GTExTPM,Pancreas_GTExTPM,0.747026970034438
Whole Blood_GTExTPM,Pituitary_GTExTPM,0.7183236799435927
Whole Blood_GTExTPM,Prostate_GTExTPM,0.7709796672618909
Whole Blood_GTExTPM,Skin - Not Sun Exposed (Suprapubic)_GTExTPM,0.7431036007230506
Whole Blood_GTExTPM,Skin - Sun Exposed (Lower leg)_GTExTPM,0.7387163347893921
Whole Blood_GTExTPM,Small Intestine - Terminal Ileum_GTExTPM,0.8132628692767089
Whole Blood_GTExTPM,Spleen_GTExTPM,0.9033621968335468
Whole Blood_GTExTPM,Stomach_GTExTPM,0.782449766033255
Whole Blood_GTExTPM,Testis_GTExTPM,0.5857884307025818
Whole Blood_GTExTPM,Thyroid_GTExTPM,0.7659115417720803
Whole Blood_GTExTPM,Uterus_GTExTPM,0.7614216583457437
Whole Blood_GTExTPM,Vagina_GTExTPM,0.7615633241190611
Whole Blood_GTExTPM,Whole Blood_GTExTPM,1.0
Whole Blood_GTExTPM,opentargets_association_score,-0.11451408404442967
Whole Blood_GTExTPM,DGIdb_interaction_group_score,0.013829363329279944
Whole Blood_GTExTPM,HIPred,0.3298064564023319
Whole Blood_GTExTPM,SDI,0.27741041419102114
Whole Blood_GTExTPM,pLI,0.22296169992518486
Whole Blood_GTExTPM,O_GlcNAc_Score,0.043743265902338575
Whole Blood_GTExTPM,RVIS_Score,-0.22770664845248811
Whole Blood_GTExTPM,IPA_BP,-0.020704624518191602
opentargets_association_score,Chr,-0.03692241778586677
opentargets_association_score,Gene_length,-0.03954036542861847
opentargets_association_score,Adipose - Subcutaneous_GTExTPM,-0.0723609037414602
opentargets_association_score,Adipose - Visceral (Omentum)_GTExTPM,-0.08006705680406866
opentargets_association_score,Adrenal Gland_GTExTPM,-0.0590597026412889
opentargets_association_score,Artery - Aorta_GTExTPM,-0.06482287188126887
opentargets_association_score,Artery - Coronary_GTExTPM,-0.07043676386783713
opentargets_association_score,Artery - Tibial_GTExTPM,-0.05721048507273868
opentargets_association_score,Bladder_GTExTPM,-0.06461119515448076
opentargets_association_score,Brain - Amygdala_GTExTPM,-0.03927488326426264
opentargets_association_score,Brain - Anterior cingulate cortex (BA24)_GTExTPM,-0.029936052878016487
opentargets_association_score,Brain - Caudate (basal ganglia)_GTExTPM,-0.04024743066904348
opentargets_association_score,Brain - Cerebellar Hemisphere_GTExTPM,-0.029997215801706587
opentargets_association_score,Brain - Cerebellum_GTExTPM,-0.035098320388839074
opentargets_association_score,Brain - Cortex_GTExTPM,-0.027177157490231793
opentargets_association_score,Brain - Frontal Cortex (BA9)_GTExTPM,-0.024418588085488063
opentargets_association_score,Brain - Hippocampus_GTExTPM,-0.038760703447929125
opentargets_association_score,Brain - Hypothalamus_GTExTPM,-0.035953125987401024
opentargets_association_score,Brain - Nucleus accumbens (basal ganglia)_GTExTPM,-0.031061721110548432
opentargets_association_score,Brain - Putamen (basal ganglia)_GTExTPM,-0.042315719376983
opentargets_association_score,Brain - Spinal cord (cervical c-1)_GTExTPM,-0.0508205025139214
opentargets_association_score,Brain - Substantia nigra_GTExTPM,-0.05394922946723709
opentargets_association_score,Breast - Mammary Tissue_GTExTPM,-0.07116738414275149
opentargets_association_score,Cells - Cultured fibroblasts_GTExTPM,-0.07467699747130088
opentargets_association_score,Cells - EBV-transformed lymphocytes_GTExTPM,-0.08067652089522744
opentargets_association_score,Cervix - Ectocervix_GTExTPM,-0.0555147573458185
opentargets_association_score,Cervix - Endocervix_GTExTPM,-0.0528478753129247
opentargets_association_score,Colon - Sigmoid_GTExTPM,-0.06355232927562679
opentargets_association_score,Colon - Transverse_GTExTPM,-0.08454503146609252
opentargets_association_score,Esophagus - Gastroesophageal Junction_GTExTPM,-0.05609476661776043
opentargets_association_score,Esophagus - Mucosa_GTExTPM,-0.08150355115240293
opentargets_association_score,Esophagus - Muscularis_GTExTPM,-0.05921251527315102
opentargets_association_score,Fallopian Tube_GTExTPM,-0.05692300567328276
opentargets_association_score,Heart - Atrial Appendage_GTExTPM,-0.05590498343517619
opentargets_association_score,Heart - Left Ventricle_GTExTPM,-0.05313153803386502
opentargets_association_score,Kidney - Cortex_GTExTPM,-0.07112288773762616
opentargets_association_score,Kidney - Medulla_GTExTPM,-0.06936654283904586
opentargets_association_score,Liver_GTExTPM,-0.08324193719389471
opentargets_association_score,Lung_GTExTPM,-0.09738108235720551
opentargets_association_score,Minor Salivary Gland_GTExTPM,-0.07799235361867135
opentargets_association_score,Muscle - Skeletal_GTExTPM,-0.04566036091990163
opentargets_association_score,Nerve - Tibial_GTExTPM,-0.0664407744133873
opentargets_association_score,Ovary_GTExTPM,-0.04839952452899407
opentargets_association_score,Pancreas_GTExTPM,-0.06262675807277458
opentargets_association_score,Pituitary_GTExTPM,-0.030648861523579634
opentargets_association_score,Prostate_GTExTPM,-0.06420341993372823
opentargets_association_score,Skin - Not Sun Exposed (Suprapubic)_GTExTPM,-0.06689271240602618
opentargets_association_score,Skin - Sun Exposed (Lower leg)_GTExTPM,-0.06915465877213188
opentargets_association_score,Small Intestine - Terminal Ileum_GTExTPM,-0.09074225735201229
opentargets_association_score,Spleen_GTExTPM,-0.0934289248529205
opentargets_association_score,Stomach_GTExTPM,-0.06264393104126563
opentargets_association_score,Testis_GTExTPM,0.006778169571270005
opentargets_association_score,Thyroid_GTExTPM,-0.06959514522080715
opentargets_association_score,Uterus_GTExTPM,-0.047273793987159696
opentargets_association_score,Vagina_GTExTPM,-0.07413122321267608
opentargets_association_score,Whole Blood_GTExTPM,-0.11451408404442967
opentargets_association_score,opentargets_association_score,1.0
opentargets_association_score,DGIdb_interaction_group_score,0.10494531309760799
opentargets_association_score,HIPred,-0.2072536563761835
opentargets_association_score,SDI,-0.2686876912882662
opentargets_association_score,pLI,-0.12965152658715545
opentargets_association_score,O_GlcNAc_Score,-0.08651890174318956
opentargets_association_score,RVIS_Score,0.10516420547757861
opentargets_association_score,IPA_BP,-0.13929298556180597
DGIdb_interaction_group_score,Chr,-0.015236813521750135
DGIdb_interaction_group_score,Gene_length,-0.08899148889588492
DGIdb_interaction_group_score,Adipose - Subcutaneous_GTExTPM,0.006204124471001327
DGIdb_interaction_group_score,Adipose - Visceral (Omentum)_GTExTPM,0.016344074471231415
DGIdb_interaction_group_score,Adrenal Gland_GTExTPM,-0.0017510264932782808
DGIdb_interaction_group_score,Artery - Aorta_GTExTPM,0.00023572022294608997
DGIdb_interaction_group_score,Artery - Coronary_GTExTPM,0.006164042245996564
DGIdb_interaction_group_score,Artery - Tibial_GTExTPM,-0.0066836115547948115
DGIdb_interaction_group_score,Bladder_GTExTPM,0.009587452257441393
DGIdb_interaction_group_score,Brain - Amygdala_GTExTPM,-0.04204521914121741
DGIdb_interaction_group_score,Brain - Anterior cingulate cortex (BA24)_GTExTPM,-0.056434974502393064
DGIdb_interaction_group_score,Brain - Caudate (basal ganglia)_GTExTPM,-0.05584475729727087
DGIdb_interaction_group_score,Brain - Cerebellar Hemisphere_GTExTPM,-0.03585327890827205
DGIdb_interaction_group_score,Brain - Cerebellum_GTExTPM,-0.03774049882941772
DGIdb_interaction_group_score,Brain - Cortex_GTExTPM,-0.05828416350543456
DGIdb_interaction_group_score,Brain - Frontal Cortex (BA9)_GTExTPM,-0.06147485783004924
DGIdb_interaction_group_score,Brain - Hippocampus_GTExTPM,-0.042516970482128505
DGIdb_interaction_group_score,Brain - Hypothalamus_GTExTPM,-0.03337650327792516
DGIdb_interaction_group_score,Brain - Nucleus accumbens (basal ganglia)_GTExTPM,-0.05785235388727736
DGIdb_interaction_group_score,Brain - Putamen (basal ganglia)_GTExTPM,-0.05518803288643813
DGIdb_interaction_group_score,Brain - Spinal cord (cervical c-1)_GTExTPM,-0.00415011118387395
DGIdb_interaction_group_score,Brain - Substantia nigra_GTExTPM,-0.02635660295498397
DGIdb_interaction_group_score,Breast - Mammary Tissue_GTExTPM,0.008289153695218043
DGIdb_interaction_group_score,Cells - Cultured fibroblasts_GTExTPM,-0.027644499864390264
DGIdb_interaction_group_score,Cells - EBV-transformed lymphocytes_GTExTPM,-0.01010798368399378
DGIdb_interaction_group_score,Cervix - Ectocervix_GTExTPM,0.0004985504195128043
DGIdb_interaction_group_score,Cervix - Endocervix_GTExTPM,0.00029575127581260243
DGIdb_interaction_group_score,Colon - Sigmoid_GTExTPM,-0.009355191315753767
DGIdb_interaction_group_score,Colon - Transverse_GTExTPM,0.0013665332880375023
DGIdb_interaction_group_score,Esophagus - Gastroesophageal Junction_GTExTPM,-0.001764947918888796
DGIdb_interaction_group_score,Esophagus - Mucosa_GTExTPM,0.013159070745301265
DGIdb_interaction_group_score,Esophagus - Muscularis_GTExTPM,-0.003106453797082349
DGIdb_interaction_group_score,Fallopian Tube_GTExTPM,0.004927433645578222
DGIdb_interaction_group_score,Heart - Atrial Appendage_GTExTPM,0.00734171317996898
DGIdb_interaction_group_score,Heart - Left Ventricle_GTExTPM,0.0016270532445270157
DGIdb_interaction_group_score,Kidney - Cortex_GTExTPM,0.011279633014849952
DGIdb_interaction_group_score,Kidney - Medulla_GTExTPM,0.005208918576960067
DGIdb_interaction_group_score,Liver_GTExTPM,0.016252968468709206
DGIdb_interaction_group_score,Lung_GTExTPM,0.020664443807610674
DGIdb_interaction_group_score,Minor Salivary Gland_GTExTPM,0.025032040984569674
DGIdb_interaction_group_score,Muscle - Skeletal_GTExTPM,-0.008175015488925208
DGIdb_interaction_group_score,Nerve - Tibial_GTExTPM,0.014062328537952948
DGIdb_interaction_group_score,Ovary_GTExTPM,-0.000913330134360052
DGIdb_interaction_group_score,Pancreas_GTExTPM,0.032971641198540284
DGIdb_interaction_group_score,Pituitary_GTExTPM,0.002312615014235758
DGIdb_interaction_group_score,Prostate_GTExTPM,0.01552561448471518
DGIdb_interaction_group_score,Skin - Not Sun Exposed (Suprapubic)_GTExTPM,0.0174566598380092
